,unique_id,firstname,middlename,prefix,suffix,lastname,date_of_birth,raw_address,social_security_number,sex,phone,personal_email,corporate_email,original_id
9886,a9cfc021-bf2d-4f4f-a76f-e716f724bd85,Isaac,K.,,,Austin Jarvis,2004-01-19,"284 Daniel Glenq Apt. 707 Wendytown, ND 76695",,Sex.MALE,6483456332,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9887,b825d48d-3dde-4674-bd78-f8f5566f7f3b,Isaac,Ken,,,Austin Jarvis,2004-01-19,"284 Daniel Glens Apt. 707 Wendytown, ND 76695",,,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9888,63bac53c-9582-44fd-9b81-8863a58fa2ec,Isaac,Kenneth,,,Austin Jarfis,,"284 Daniel Glens Apartment 707 Wendytown, ND 76695",334-81-8175,Sex.MALE,,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9889,4d6df68e-e774-4abc-a897-21341f7ce793,Isaac,Kunthea,,,Austin Jarvis,,"284 Daniel Glens Apt. 707 Wendytown, ND 76695",,Sex.FEMALE,6484353632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9890,cd43ce36-8b4b-4c6d-8f4e-81633f189ce5,Isaac,K.,,,Austin Jartis,2004-01-20,"284 Daniel Glens Apt. 707 Wendytown, ND 76695",334-81-8175,,,,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9891,cce23058-be16-4828-be5b-780c1f110fe5,Issac,Kendrick,,,Austin Jalvis,,"284 Daniel Glenw Apt. 707 Wendytown, ND 76695",,,,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9892,c78c8e6b-3cd1-4fea-9eff-6062c2e3c0d2,Isaque,Kenneth,,,Austin,2004-01-19,"284 Dani@l Glens 707 Wendytown, ND 67695",,,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9893,158b4f17-4af7-43da-bc7b-bcb0c7403a71,Ike,Kenneth,,,Austin Jarvis,1970-01-01,"284 Daniel Glens Apt. Wendytown, ND 76695",334-81-8175,Sex.MALE,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9894,80509377-0619-43bf-9843-ec1f24ce1438,Isaac,Kenneth,,,Austin Jarvis,2004-01-19,"684 Daniel Glens Apt. 707 Wendytown, ND 76965",334-81-8175,Sex.MALE,,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9895,3acf776b-b45f-4ac2-ae36-bc8413fd1594,Zeke,Kenneth,,,Auston,1970-01-01,"284 Daniel Glens Apartment 77 Wendytown, ND 76695",,Sex.MALE,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9896,738feea5-fda4-477e-88f5-14aec1cd12db,Isaac,Kenneth,,,Austin Jarvis,1970-01-01,"284 Daniel Glens Apt. 707 Wendytown, ND 76695",334-81-8175,Sex.MALE,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9897,b15854e6-35ff-42fa-99d8-ac73baed5efa,Isaac,Kendrick,,,Austin Jarvis,1970-01-01,"Daniel Glens Apt. 707 Wend&$own, ND 76695",,Sex.MALE,6483435632,,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9898,6d426b2b-e7f7-4156-8a3c-cf29684c3d54,Isaac,Kendrick,,,Austin Jarvis,2004-01-20,"Daniel Glens Apt. 707 Wendytown, ND 76695",,,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9899,5597386d-2308-4bd1-a2d9-ed0810884ff9,Isaac,Kenneth,,,Austin Jarvis,2004-01-19,"284 Daniel Glens Apartment 77 Wemdytowm, ND 76695",,Sex.MALE,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9900,d33f61c9-bb4b-46a0-97b2-317c68f5b397,Isaac,Kenny,,,Austin Jarvis,,"284 Dani$l Glens Apt. 707 Wendyf8wn, ND 76695",334-81-8175,Sex.MALE,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9901,9d188b25-433f-4aa4-b322-60e9c6365685,Isaac,Kenneth,,,Austin Jarvis,1970-01-01,"Daniel Glens Apt. 707 Wendytown, ND 76659",334-81-8175,Sex.MALE,6483456332,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9902,6b9b13bf-7500-4dab-a7e2-ec11325db930,Isaque,Kenneth,,,Austin Jarvis,2004-01-20,"284 Daniel Glens Apt. 77 Wendytown, ND 76695",334-81-8175,,6483453632,i-austin jarvis@hotmail.com,,89e5cfe0-06f1-4a24-a236-2f3fb31fff0a
9903,e497db9c-9e7f-4c2a-9a69-a6a88c434fe7,Stephanie,Hannah,,,Repreza,1941-01-17,"PSC 2616 2169, AA 62308",,Sex.FEMALE,(278)579-4837x7926,hugespecific1941@gmail.com,,1df3f5d3-b9a3-411f-b007-c0cf11f32514
9904,81962f95-c4d4-4583-a3f2-85b62250acf0,Stephanie,Hannah,,,Roberson Solís,1940-01-16,"PSC 2616 2169, AA 62380",405-27-4860,,(278)579-4873x7926,hugespecific1941@gmail.com,,1df3f5d3-b9a3-411f-b007-c0cf11f32514
9905,a59567bf-d108-4122-a6f7-0ab9726d4ff7,Stephanie,Hannah,,,Roberson Solís,,"PSC 2616 2169, AA 62038",,Sex.FEMALE,(278)574-9873x7926,hugespecific1941@gmail.com,,1df3f5d3-b9a3-411f-b007-c0cf11f32514
9906,1f54880b-08ca-4325-b3e5-d918c499ce64,Stephanie,Hannah,,,Roberson Solís,1941-01-17,"PSC 2616 2169, AA 62308",,Sex.MALE,(275)879-4873x7926,hugespecific1941@gmail.com,,1df3f5d3-b9a3-411f-b007-c0cf11f32514
9907,eb042e69-8541-42a5-a654-639ea0475eed,Stephanie,H.,,,Roberson Solís,,"PSC 2616 2169, AA 62308",405-27-4860,,(278)579-4873x7926,hugespecific1941@gmail.com,,1df3f5d3-b9a3-411f-b007-c0cf11f32514
9908,3b6bc127-9ec2-4d68-a292-d63f0842d176,Stevie,Hani,,,Roperson Sollís,,"PSC 2616 2169, AA 62308",,,(278)579-4873x7926,hugespecific1941@gmail.com,,1df3f5d3-b9a3-411f-b007-c0cf11f32514
9909,0fe1e925-21b1-4eb9-a206-9445953e72a5,Moirrey,Tomé,,,Seils,1974-01-22,"PSC 2616 2169, AA 62308",747-99-7097,Sex.MALE,710-698-0487x10492,,,eca851d0-8e57-4745-8943-c210f457e4f2
9910,cdd17713-d2ad-4799-998e-2fbd88d938e5,Mauro,Tomás,,,Salís,1970-01-01,"PSC 2616 2169, AA 62308",747-99-7097,,710-698-0487x10492,maurosolis@gmail.com,mauro_solis@reid-mendoza.com,eca851d0-8e57-4745-8943-c210f457e4f2
9911,4930384f-e8e0-4ebb-a589-33c5a1b27983,Mauro,Tomás,,,Solís,,"PSC 2166 2169, AA 62308",747-99-7097,Sex.MALE,710-698-0487x10492,maurosolis@gmail.com,mauro_solis@reid-mendoza.com,eca851d0-8e57-4745-8943-c210f457e4f2
9912,658c91e6-a831-431d-8da5-e004d089fa7d,Mauro,Tomás,,,Solís,1974-01-22,"PSC 2616 2169, AA 62308",747-99-7097,,710-698-0487x10492,maurosolis@gmail.com,mauro_solis@reid-mendoza.com,eca851d0-8e57-4745-8943-c210f457e4f2
9913,51346c69-01ff-4336-a99b-e381fc59a50c,Mauro,Tomé,,,Solís,,"PSC 2616 2169, AA 62308",,Sex.FEMALE,710-698-0487x10492,maurosolis@gmail.com,mauro_solis@reid-mendoza.com,eca851d0-8e57-4745-8943-c210f457e4f2
9914,6bb58bbe-79ea-4e6b-a8ba-b9bf79a888a3,Mauro,Tomas,,,Solís,,"PSC 2616 2169, AA 62308",747-99-7097,Sex.MALE,710-698-0847x14092,maurosolis@gmail.com,mauro_solis@reid-mendoza.com,eca851d0-8e57-4745-8943-c210f457e4f2
9915,b68f251d-baeb-4120-a24d-d36ba2ea20a2,Mauro,Tomás,,,Solís,1974-01-22,"PSC 2616 2169, AA 62308",747-99-7097,Sex.MALE,710-698-0487x10492,maurosolis@gmail.com,mauro_solis@reid-mendoza.com,eca851d0-8e57-4745-8943-c210f457e4f2
9916,004490b0-0917-495e-8292-28d2bbdf6838,Mauro,Tomé,,,Solís,,"PSC 2616 2169, AA 62308",,Sex.MALE,710-689-0487x10492,maurosolis@gmail.com,,eca851d0-8e57-4745-8943-c210f457e4f2
9917,0dfe7ae1-c414-42ec-bedd-09a282807d26,Pamela,Laurinda,,DVM,Dennis,,"144 Alexander P(nes Martinville, MP 19627",,Sex.MALE,001-962-746-0874,pdennis39@gmail.com,,77197739-216d-4856-9a58-6e7c4318b1ff
9918,4451c0e3-ad16-408f-a083-80fa3d6e8517,Pamela,L.,,DVM,Dennis,1939-01-19,"144 Alfxandef Pines Martinville, MP 19627",287-28-6811,Sex.FEMALE,001-967-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9919,62d9a827-979d-405b-a513-1901d6cec495,Pamela,Laura,,,Dennis,,"144 Alexander Pines Martinville, MP 19627",,,001-967-246-0874,pdennis39@gmail.com,,77197739-216d-4856-9a58-6e7c4318b1ff
9920,2b0177c8-5bfd-4afe-a884-765b2bb16adf,Pamela,Laurinda,,DVM,Dumais,1939-01-19,"144 Alexander Pines Martinville, MP 19627",287-28-6811,Sex.FEMALE,001-967-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9921,7cde7bdb-000b-4557-815e-561d7cbee1b2,Pamila,Laura,,,Danisi,,"Alexander Pines Mar%unville, MP 19627",287-28-6811,Sex.FEMALE,001-967-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9922,2606aa93-a0a8-421d-9cf9-84b2caabe497,Pamela,Laurinda,,DVM,Dennis,,"144 Alexander Pines Martinville, MP 19627",287-28-6811,Sex.FEMALE,001-697-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9923,07c9ed23-b6a7-44a1-96e0-eb4dd811205f,Pamelia,L.,,DVM,Dennes,1939-01-19,"Alexander Pines Martinville, MP 1627",,,001-697-246-0874,,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9924,159d0959-42f4-4c74-8578-d398adc064e1,Pamela,Laura,,,Dennis,1939-01-20,"144 Alexander Pines Martinville, MP 19627",,,001-967-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9925,ff9a3d1e-b1ac-4a44-8987-4b79d513507f,Pamelia,Laura,,,Dinius,,"144 Alexander Pines Mqr$inville, MP 19627",287-28-6811,Sex.FEMALE,001-967-246-0874,,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9926,d0e060f5-fd20-40c7-a192-c436ddb61e2b,Pamela,L.,,,Demmis,,"Alexander Pines Martinville, MP 19627",287-28-6811,Sex.FEMALE,001-967-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9927,3e7dc9b7-f795-4592-bc16-03bb42fc3ddf,Pamelia,Laura,,DVM,Dennis,,"Alexander Pines Martinville, MP 16927",287-28-6811,Sex.FEMALE,001-967-246-0874,pdennis39@gmail.com,pamela.dennis@smith-castillo.com,77197739-216d-4856-9a58-6e7c4318b1ff
9928,d2c23aa4-22ac-4f04-b2c6-a4ac34ca7601,Justin,G.,,,Stewart,1958-10-01,"040 Smith Villages Ronaldburgh, VT 30307",,Sex.FEMALE,354.161.7975x3844,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9929,5346550a-14bb-400d-942a-9c97e5942c5a,Justina,Gregory,,,Streetman,1958-01-01,"Smith Villages Ronaldburgh, VT 30307",334-69-4249,Sex.MALE,354.611.7795x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9930,487c466a-b488-4e5c-8807-804277cce32a,Justina,G.,,,Stewart,1958-01-01,"040 Smi%h Villages Ronaldburgh, VT 30307",,,,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9931,dae4c7eb-d35b-4946-802c-a625a425598f,Justin,G.,,,Stewart,1970-01-01,"040 Smith Villages Ronaldburgh, VT 30307",334-69-4249,,354.161.7795x3844,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9932,8ff5c639-63ea-49bf-914e-c783d78011ff,Justy,G.,,,Stewart,,"040 Smith Villages Ronaldburgh, VT 30037",334-69-4249,Sex.MALE,,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9933,86d187cc-9e47-47cb-8824-67f8774409de,Justin,Gregory,,,Stewart,1958-10-01,"40 Smith Villages Ronaldburgh, VT 30307",334-69-4249,Sex.MALE,354.611.7795x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9934,df47c356-6704-4c00-9b34-2a8cdb0b4eac,Justin,Gregory,,,Stewart,1958-01-10,"040 Smith Villages Ronaldburgh, VT 30307",,Sex.MALE,,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9935,72990bf7-32a1-4d42-b8d3-ec74dfb5a181,Justin,G.,,,Stewart,1959-01-10,"040 Smith Viklqges Ronaldburgh, VT 30037",,,354.611.7795x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9936,81456741-a849-47d4-81b1-aa93f873ed45,Justin,Gregory,,,Stewalt,1970-01-01,"Smith Villages Ronaldburgh, VT 30307",334-69-4249,Sex.MALE,354.611.7795x3844,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9937,63218059-80e7-4b8c-a78b-f34b0ce3d696,Justina,Greg,,,Stewart,1959-01-10,"040 Smith Villages Ronaldburgh, VT 30307",334-69-4249,Sex.MALE,,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9938,b570b347-f645-4868-b668-98cf90994a38,Justin,Gregory,,,Strider,1958-01-10,"040 Smith Villages Ronaldburgh, VT 30307",,Sex.MALE,354.611.7795x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9939,e715d913-141a-43f2-8522-b9f8fa6aec5d,Justine,Gregory,,,Stewart,,"040 Smith Villages Rlnaldvurgh, VT 30307",,Sex.MALE,354.611.7795x3844,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9940,4d9a9517-2484-4a05-8fa2-ffdcda88e464,Justin,Greg,,,Strawderman,1970-01-01,"40 Smith Villaveq Ronaldburgh, VT 30307",334-69-4249,Sex.MALE,356.411.7795x3844,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9941,cab30731-917c-4b28-b7c4-67311789c79f,Justin,Gregor,,,Stewart,1959-01-10,"040 Smith Villages Ronaldburgh, VT 30307",,Sex.MALE,,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9942,04d65da2-03ef-4a89-acc3-3e3362f15cf1,Justin,Gregory,,,Stewart,1970-01-01,"040 Smith Villages Ronaldburgh, VT 30307",,Sex.MALE,354.161.7795x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9943,69c441d3-a332-4b19-9555-f3b0f2614e1d,Justina,Gregg,,,Stewart,1958-01-10,"040 Smith Villages Ronaldburgh, VT 30307",334-69-4249,Sex.MALE,354.617.1795x3844,,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9944,1513bca8-7082-4bad-88c9-fbb8ff84e738,Justin,Gory,,,Stewart,1958-10-01,"040 Smith Villages Ronaldburgh, VT 30307",334-69-4249,,354.611.7975x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9945,4f9536ab-4c10-4856-ad99-9ab51df7805b,Justin,Gory,,,Stewart,1958-01-10,"040 Smith Villages Ronwldvurgh, VT 30307",,Sex.MALE,,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9946,6bee0b90-94eb-4a31-b489-4e0912e89b36,Juston,Gregory,,,Stewart,1958-01-10,"040 Smi5h Villages Ronaldburgh, VT 30307",,Sex.MALE,354.611.7795x3844,j.stewart1958@hotmail.com,,bf7b8fd8-f3b2-46a0-a0c0-4c8aa49feb7b
9947,9b7f2e29-0b36-479f-b369-6cbc204abd7e,Jennifer,Dana,,,Coronado,,"Box 1798, AE 88213",,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9948,cfbf5cf4-0dd8-4a42-9e16-8fe5ba2bc3b9,Janie,Dion,,,Collonado,1973-01-10,"Box 1798, AE 88213",,,,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9949,fed5917d-95c6-4e25-b399-89396579dbf3,Jennifer,Dana,,,Current,,"Box 1798, AE 8813",,Sex.FEMALE,+1-749-829-7850x169,,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9950,063eec5c-237d-4265-beab-e008a8653432,Jeni,Dana,,,Coronado,1973-10-01,"Box 1798, AE 8213",083-30-8306,Sex.FEMALE,+1-749-289-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9951,6a42994f-80fe-4480-8823-283217ea12cd,Jennifer,Dana,,,Coronado,,"Box 1798, AE 88213",083-30-8306,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9952,d9ecbfb6-e542-4a8a-be91-2223ead63e08,Jennifer,D.,,,Coronado,1970-01-01,"Box 1798, AE 88213",083-30-8306,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9953,fb119b24-2f17-422a-aa7b-ccdeb352c926,Jennifer,Dana,,,Coronado,,"Box 1798, AE 88213",,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9954,b515cc42-f158-4a00-a12a-e6b8a9749999,Jennifer,Dana,,,Coronado,1973-01-01,"Box 1798, AE 88213",,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9955,e77c0b8e-f7e2-4001-9db5-9f1a595ef5f7,Jenni,Dana,,,Coronado,,"Box 1798, AE 88213",,Sex.FEMALE,+1-749-829-7805x196,,,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9956,b7f5fab6-70dc-4034-8979-9939105815c4,Jennifer,Dana,,,Coronado,1973-01-01,"Box 198, AE 88213",083-30-8306,Sex.FEMALE,+1-479-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9957,140cad35-0498-497b-ae55-27df820b7d30,Jennifer,Danya,,,Coronado,1973-10-01,"Box 1798, AE 88213",083-30-8306,Sex.MALE,+1-749-829-7850x169,j.rice77@hotmail.com,,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9958,e9d30b2c-1562-4ccb-99fc-012abe12c37a,Janey,Dana,,,Coronado,1970-01-01,"Box 1798, AE 88213",083-30-8306,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9959,e8cadf03-b012-4b1d-9a0b-53eb0a2c3f70,Jenni,Dana,,,Cernuda,1972-01-10,"Box 1798, AE 88213",,Sex.FEMALE,+1-749-829-7805x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9960,8b98b17a-1a62-46e6-9a4a-7ee75a916d67,Jennifer,D.,,,Coronatto,1973-01-10,"Box 1798, AE 82813",083-30-8306,Sex.FEMALE,+1-749-829-7850x169,j.rice77@hotmail.com,jennifer_rice@gordon.info,12dc06f6-93aa-48c3-bc2f-aef70da4b933
9961,6ce05571-e28c-4a5c-aa63-6438cd44672f,Andrea,J.,,,Carannada,1938-11-01,"Box 1798, AE 88213",,Sex.FEMALE,,waterchoice@hotmail.com,acoronado@johnson-cantu.com,6d9eec12-09ed-469b-bbe8-26b81b1ce85a
9962,b5e22c96-2635-47a6-8680-0510b26ead36,Andrea,Jorge Luis,,,Coronado,1970-01-01,"Box 1798, AE 88213",252-42-6874,Sex.MALE,+1-756-487-3613x083,waterchoice@hotmail.com,acoronado@johnson-cantu.com,6d9eec12-09ed-469b-bbe8-26b81b1ce85a
9963,4581dbf9-87d1-4805-aa88-d39a1b4d59b7,Andrea,J.,,,Coronado,1938-01-11,"Box 1798, AE 88213",,Sex.MALE,+1-765-487-3613x083,waterchoice@hotmail.com,acoronado@johnson-cantu.com,6d9eec12-09ed-469b-bbe8-26b81b1ce85a
9964,4b471831-ab44-4bdb-83ae-5a1d363bd049,Andrea,Jorge Luis,,,Coronado,1938-01-11,"Box 1798, AE 88213",,Sex.MALE,,,acoronado@johnson-cantu.com,6d9eec12-09ed-469b-bbe8-26b81b1ce85a
9965,7a38237e-45d7-4eb2-b22e-f4e03816f05d,Andrea,Jorge Luis,,,Coronado,1970-01-01,"Box 198, AE 88213",252-42-6874,Sex.FEMALE,+7-156-487-6313x083,waterchoice@hotmail.com,acoronado@johnson-cantu.com,6d9eec12-09ed-469b-bbe8-26b81b1ce85a
9966,fba955c0-11d2-4018-b2a5-cf791d078a32,Brittany,Jacqui,,,Koresko,1940-01-15,"PSC 1431 7469, AP 92360",,,401.583.3833x88542,headside@gmail.com,,08d30900-3353-4802-877d-743fd184a18a
9967,5087fd81-2bc9-4c9c-8b9c-4301b9fa8b56,Brittani,J.,,,Carrasco,1970-01-01,"PSC 1431 7469, AP 92360",663-03-1379,,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9968,1e9f9a25-2fc8-4f1b-94e5-349261339f79,Brittnie,Jackalyn,,,Carrasco,1940-01-15,"PSC 1431 7469, AP 92360",663-03-1379,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,,08d30900-3353-4802-877d-743fd184a18a
9969,ff2b6138-8c00-4539-8d22-1389d478caf2,Brittney,Jackie,,,Carrasco,1940-01-15,"PSC 1431 7469, AP 9230",,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,,08d30900-3353-4802-877d-743fd184a18a
9970,195c4e87-a633-47fa-b92e-1877d4bdc270,Brittney,Jaci,,,Carrasco,1970-01-01,"PSC 1431 7469, AP 92360",663-03-1379,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9971,e544aaba-8ebb-4deb-a87e-b17f846b8f24,Britt,Jaqueline,,,Carrasco,,"PSC 1431 7469, AP 9260",,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9972,b21d2dad-aa4e-4229-b6b3-d6a5a2354331,Brittney,Jackie,,,Carrazco,,"PSC 1431 7469, AP 92360",663-03-1379,,401.583.3833x88542,,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9973,fbe852c2-c7a8-4c8d-ac21-504600ad28f5,Brittney,Jacqui,,,Carrasco,1940-01-15,"PSC 1431 7669, AP 92360",663-03-1379,,401.853.3833x88542,,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9974,acce5275-4f30-477c-a677-d32c3470a483,Brittney,Jake,,,Carrasco,,"PSC 1431 7469, AP 92360",,Sex.FEMALE,,headside@gmail.com,,08d30900-3353-4802-877d-743fd184a18a
9975,a30cae23-8789-45c3-a1be-d11ab60eed35,Brittney,Jocelyne,,,Carrasco,,"PSC 143167469, AP 92360",,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9976,72869d9e-cf47-46cb-a650-492f598a6317,Brittney,Jackie,,,Chriscoe,1970-01-01,"PSC 14317469, AP 92306",663-03-1379,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9977,abcbb446-6ce3-494a-adaf-f0adc3d4a0b7,Brittney,Jack,,,Cerresco,,"PSC 1431 7469, AP 92630",,Sex.FEMALE,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9978,61b4aa96-f5c5-43a9-b8f9-68aee445f0b8,Brittnie,J.,,,Carrasco,1940-01-15,"PSC 1431 4769, AP 92306",,,401.583.3833x88542,headside@gmail.com,b.george@lewis.net,08d30900-3353-4802-877d-743fd184a18a
9979,a8f7c938-afa1-4f66-af4e-b717fc6c5c3a,Itzel,Jayme,,,Carrasco,1960-01-01,"PSC 1431 7469, AP 93260",754-29-9927,Sex.MALE,,oftenseveral@hotmail.com,,bf579a5c-44d7-426b-a666-6e61e7be8dfd
9980,7d56aca7-bc9e-4352-b7ab-fc111f650447,Itzel,Jamey,,,Carrasco,1960-01-01,"PSC 1431 7469, AP 92360",,Sex.MALE,,oftenseveral@hotmail.com,,bf579a5c-44d7-426b-a666-6e61e7be8dfd
9981,58b800d9-8308-40a9-870f-1daf9ea498b1,Itzel,J.,,,Carrasco,1960-01-01,"PSC 1431 7469, AP 92360",754-29-9927,Sex.FEMALE,001-363-465-5040,oftenseveral@hotmail.com,,bf579a5c-44d7-426b-a666-6e61e7be8dfd
9982,efb4975c-1ab5-4523-8b23-6438295164a0,Itzel,Jaime,,,Carrasco,1960-01-01,"PSC 1431 7469, AP 92306",754-29-9927,Sex.FEMALE,,oftenseveral@hotmail.com,,bf579a5c-44d7-426b-a666-6e61e7be8dfd
9983,d4b2f82b-251b-4714-8284-61b051e2724f,Itzel,J.,,,Carrasco,1970-01-01,"PSC 1431 7469, AP 92360",,,001-363-645-5040,,,bf579a5c-44d7-426b-a666-6e61e7be8dfd
9984,8cb1c5ce-3c88-41e7-b28a-027a2ad57989,Jenny,,,,Kuroski,,"PSC 1431 7469, AP 92360",717-73-7473,,001-538-581-8665x40129,,,8f1a5849-1eb6-4064-8e10-818ba5ac9bf5
9985,365e46af-8d7d-4524-bab7-c3ddf902e27a,Jenny,,,,Carrasco,1970-01-01,"PSC 1431 7469, AP 92360",717-73-7473,Sex.FEMALE,001-538-581-8665x40219,learndegree@yahoo.com,,8f1a5849-1eb6-4064-8e10-818ba5ac9bf5
9986,4082cfc1-60f3-4d1a-9eef-6f48d308652f,Jennifer,,,,Carrasco,2000-01-06,"PSC 1431 7469, AP 9360",717-73-7473,Sex.FEMALE,001-538-581-8665x40129,learndegree@yahoo.com,,8f1a5849-1eb6-4064-8e10-818ba5ac9bf5
